game_id,fiba_id,season,team_name,team_code,player_id,player_name,first_name,family_name,shirt_number,position,starter,minutes,field_goals_made,field_goals_attempted,field_goal_percentage,two_point_field_goals_made,two_point_field_goals_attempted,two_point_percentage,three_point_field_goals_made,three_point_field_goals_attempted,three_point_percentage,free_throws_made,free_throws_attempted,free_throw_percentage,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,turnovers,blocks,personal_fouls,fouls_drawn,points,second_chance_points,fast_break_points,plus_minus,points_in_the_paint,team_name_clean,opponent_name,game_date,game_number
2798740,2798740,2026,Vancouver Bandits,VAN,8,M. Mulder,Mychal,Mulder,11,G,1,18:24,3,8,37,1,3,33,2,5,40,0,0,0,0,2,2,2,0,0,0,0,0,8,3,2,12,2,vancouver bandits,Niagara River Lions,2026-05-29T23:00:00Z,5
2798740,2798740,2026,Vancouver Bandits,VAN,18,D. Davis,D'andre,Davis,34,G,0,10:03,1,4,25,1,4,25,0,0,0,0,0,0,1,2,3,1,0,0,0,1,0,2,0,0,-4,2,vancouver bandits,Niagara River Lions,2026-05-29T23:00:00Z,5
2798740,2798740,2026,Vancouver Bandits,VAN,3,G. Shephard,Grant,Shephard,7,F,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vancouver bandits,Niagara River Lions,2026-05-29T23:00:00Z,5
2798744,2798744,2026,Vancouver Bandits,VAN,6,D. Mutabazi,David,Mutabazi,6,G,1,4:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-11,0,vancouver bandits,Brampton Honey Badgers,2026-05-30T23:00:00Z,6
2798744,2798744,2026,Vancouver Bandits,VAN,3,G. Shephard,Grant,Shephard,7,F,0,3:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,vancouver bandits,Brampton Honey Badgers,2026-05-30T23:00:00Z,6
2798744,2798744,2026,Vancouver Bandits,VAN,11,M. Kopp,Miller,Kopp,12,F,1,37:58,5,11,45,1,3,33,4,8,50,4,5,80,1,4,5,1,0,2,0,1,2,18,6,0,10,0,vancouver bandits,Brampton Honey Badgers,2026-05-30T23:00:00Z,6
2798744,2798744,2026,Vancouver Bandits,VAN,4,T. Samuel,Tyrese,Samuel,5,F,1,37:43,8,16,50,8,16,50,0,0,0,1,2,50,5,5,10,7,0,1,1,3,5,17,7,2,6,16,vancouver bandits,Brampton Honey Badgers,2026-05-30T23:00:00Z,6
2798744,2798744,2026,Vancouver Bandits,VAN,16,J. House,Jaelen,House,23,G,1,37:38,9,18,50,5,12,41,4,6,66,1,2,50,0,4,4,12,2,1,0,2,2,23,0,4,12,10,vancouver bandits,Brampton Honey Badgers,2026-05-30T23:00:00Z,6
2798744,2798744,2026,Vancouver Bandits,VAN,9,D. Parolin,Dominic,Parolin,9,F,0,25:24,5,8,62,5,7,71,0,1,0,9,9,100,4,6,10,0,0,1,3,5,6,19,2,0,16,10,vancouver bandits,Brampton Honey Badgers,2026-05-30T23:00:00Z,6
2798744,2798744,2026,Vancouver Bandits,VAN,17,J. Joiner,Jarkel,Joiner,1,G,0,22:39,4,10,40,1,5,20,3,5,60,0,0,0,0,1,1,1,0,2,0,3,0,11,3,3,8,2,vancouver bandits,Brampton Honey Badgers,2026-05-30T23:00:00Z,6
2798744,2798744,2026,Vancouver Bandits,VAN,1,D. Notice,Duane,Notice,10,G,0,18:01,1,3,33,0,1,0,1,2,50,0,0,0,1,0,1,1,0,1,0,1,0,3,0,0,-6,0,vancouver bandits,Brampton Honey Badgers,2026-05-30T23:00:00Z,6
2798744,2798744,2026,Vancouver Bandits,VAN,8,M. Mulder,Mychal,Mulder,11,G,1,12:35,1,5,20,1,2,50,0,3,0,0,0,0,0,2,2,0,0,0,0,1,0,2,0,0,1,0,vancouver bandits,Brampton Honey Badgers,2026-05-30T23:00:00Z,6
2798744,2798744,2026,Vancouver Bandits,VAN,18,D. Davis,D'andre,Davis,34,G,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vancouver bandits,Brampton Honey Badgers,2026-05-30T23:00:00Z,6
2798752,2798752,2026,Vancouver Bandits,VAN,15,J. House,Jaelen,House,23,G,1,34:01,7,16,43,7,13,53,0,3,0,10,11,90,1,4,5,12,5,3,0,5,6,24,0,4,-9,14,vancouver bandits,Ottawa BlackJacks,2026-06-02T23:30:00Z,7
2798752,2798752,2026,Vancouver Bandits,VAN,11,M. Kopp,Miller,Kopp,12,F,1,33:22,3,5,60,0,0,0,3,5,60,3,3,100,0,2,2,0,4,2,2,1,1,12,0,3,0,0,vancouver bandits,Ottawa BlackJacks,2026-06-02T23:30:00Z,7
2798752,2798752,2026,Vancouver Bandits,VAN,16,J. Joiner,Jarkel,Joiner,1,G,0,32:41,8,17,47,5,9,55,3,8,37,6,8,75,1,4,5,3,2,0,0,3,5,25,4,8,1,6,vancouver bandits,Ottawa BlackJacks,2026-06-02T23:30:00Z,7
2798752,2798752,2026,Vancouver Bandits,VAN,6,D. Mutabazi,David,Mutabazi,6,G,1,2:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,vancouver bandits,Ottawa BlackJacks,2026-06-02T23:30:00Z,7
2798752,2798752,2026,Vancouver Bandits,VAN,8,M. Mulder,Mychal,Mulder,11,G,1,27:39,4,12,33,1,3,33,3,9,33,2,2,100,0,1,1,3,1,0,0,2,3,13,0,2,2,2,vancouver bandits,Ottawa BlackJacks,2026-06-02T23:30:00Z,7
2798752,2798752,2026,Vancouver Bandits,VAN,9,D. Parolin,Dominic,Parolin,9,F,0,24:49,4,9,44,4,9,44,0,0,0,3,4,75,2,3,5,1,2,1,0,2,3,11,2,0,-11,8,vancouver bandits,Ottawa BlackJacks,2026-06-02T23:30:00Z,7
2798752,2798752,2026,Vancouver Bandits,VAN,4,T. Samuel,Tyrese,Samuel,5,F,1,24:21,5,11,45,5,10,50,0,1,0,3,3,100,2,3,5,1,0,1,0,4,1,13,0,4,-13,10,vancouver bandits,Ottawa BlackJacks,2026-06-02T23:30:00Z,7
2798752,2798752,2026,Vancouver Bandits,VAN,3,G. Shephard,Grant,Shephard,7,F,0,1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,vancouver bandits,Ottawa BlackJacks,2026-06-02T23:30:00Z,7
2798752,2798752,2026,Vancouver Bandits,VAN,1,D. Notice,Duane,Notice,10,G,0,19:41,1,4,25,0,1,0,1,3,33,4,6,66,0,2,2,3,0,2,0,2,5,7,0,1,-11,0,vancouver bandits,Ottawa BlackJacks,2026-06-02T23:30:00Z,7
2798752,2798752,2026,Vancouver Bandits,VAN,17,D. Davis,D'andre,Davis,34,G,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vancouver bandits,Ottawa BlackJacks,2026-06-02T23:30:00Z,7
2798717,2798717,2026,Winnipeg Sea Bears,WPG,14,K. Cross,Kevin,Cross,24,F,0,4:45,1,2,50,1,1,100,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,-3,2,winnipeg sea bears,Edmonton Stingers,2026-05-09T19:30:00Z,1
2798717,2798717,2026,Winnipeg Sea Bears,WPG,3,T. Allen,Teddy,Allen,8,G,1,37:51,8,21,38,6,11,54,2,10,20,6,7,85,1,9,10,5,6,4,0,1,6,24,3,4,1,10,winnipeg sea bears,Edmonton Stingers,2026-05-09T19:30:00Z,1
2798717,2798717,2026,Winnipeg Sea Bears,WPG,6,E. Akot,Emmanuel,Akot,7,F,1,34:26,3,8,37,2,3,66,1,5,20,0,0,0,4,6,10,5,3,2,1,4,1,7,2,0,1,4,winnipeg sea bears,Edmonton Stingers,2026-05-09T19:30:00Z,1
2798717,2798717,2026,Winnipeg Sea Bears,WPG,2,J. Tilmon Jr.,Jeremiah,Tilmon Jr.,35,F,1,31:44,6,9,66,6,9,66,0,0,0,2,2,100,6,2,8,1,0,2,2,3,4,14,6,0,5,12,winnipeg sea bears,Edmonton Stingers,2026-05-09T19:30:00Z,1
2798717,2798717,2026,Winnipeg Sea Bears,WPG,13,A. Chaney,Armani,Chaney,11,G,1,29:04,2,8,25,1,3,33,1,5,20,0,0,0,0,2,2,4,1,5,0,3,0,5,0,2,-1,2,winnipeg sea bears,Edmonton Stingers,2026-05-09T19:30:00Z,1
2798717,2798717,2026,Winnipeg Sea Bears,WPG,5,D. Walker,David,Walker,1,G,1,18:05,1,4,25,1,3,33,0,1,0,0,0,0,0,0,0,3,3,2,0,3,0,2,0,0,0,2,winnipeg sea bears,Edmonton Stingers,2026-05-09T19:30:00Z,1
2798717,2798717,2026,Winnipeg Sea Bears,WPG,11,M. Kraus,Mason,Kraus,5,G,0,16:06,3,5,60,0,0,0,3,5,60,2,2,100,1,3,4,0,0,0,0,1,2,11,0,0,6,0,winnipeg sea bears,Edmonton Stingers,2026-05-09T19:30:00Z,1
2798717,2798717,2026,Winnipeg Sea Bears,WPG,9,D. Warren,Davion,Warren,3,G,0,14:51,3,8,37,3,4,75,0,4,0,4,6,66,0,1,1,3,0,3,1,1,4,10,1,4,1,6,winnipeg sea bears,Edmonton Stingers,2026-05-09T19:30:00Z,1
2798717,2798717,2026,Winnipeg Sea Bears,WPG,4,S. Hildebrandt,Simon,Hildebrandt,15,F,0,13:07,1,3,33,1,1,100,0,2,0,0,0,0,0,1,1,0,0,1,0,1,0,2,0,0,0,2,winnipeg sea bears,Edmonton Stingers,2026-05-09T19:30:00Z,1
2798717,2798717,2026,Winnipeg Sea Bears,WPG,10,K. Filewich,Kyler,Filewich,14,F,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,winnipeg sea bears,Edmonton Stingers,2026-05-09T19:30:00Z,1
2798727,2798727,2026,Winnipeg Sea Bears,WPG,12,M. Kraus,Mason,Kraus,5,G,0,8:24,1,1,100,0,0,0,1,1,100,0,0,0,0,0,0,1,1,1,1,2,0,3,0,3,6,0,winnipeg sea bears,Saskatoon Mamba,2026-05-17T00:00:00Z,2
2798727,2798727,2026,Winnipeg Sea Bears,WPG,3,T. Allen,Teddy,Allen,8,G,1,34:25,8,24,33,6,14,42,2,10,20,4,4,100,1,6,7,3,2,0,0,2,2,22,0,12,2,12,winnipeg sea bears,Saskatoon Mamba,2026-05-17T00:00:00Z,2
2798727,2798727,2026,Winnipeg Sea Bears,WPG,11,K. Filewich,Kyler,Filewich,14,F,0,2:48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,winnipeg sea bears,Saskatoon Mamba,2026-05-17T00:00:00Z,2
2798727,2798727,2026,Winnipeg Sea Bears,WPG,2,J. Tilmon Jr.,Jeremiah,Tilmon Jr.,35,F,1,29:32,10,14,71,10,14,71,0,0,0,4,4,100,6,5,11,0,0,2,4,1,4,24,10,2,13,20,winnipeg sea bears,Saskatoon Mamba,2026-05-17T00:00:00Z,2
2798727,2798727,2026,Winnipeg Sea Bears,WPG,6,E. Akot,Emmanuel,Akot,7,F,1,28:30,2,5,40,2,5,40,0,0,0,2,2,100,2,0,2,1,0,1,0,4,1,6,2,2,5,4,winnipeg sea bears,Saskatoon Mamba,2026-05-17T00:00:00Z,2
2798727,2798727,2026,Winnipeg Sea Bears,WPG,5,D. Walker,David,Walker,1,G,0,26:45,5,9,55,4,7,57,1,2,50,1,1,100,2,3,5,4,1,0,0,1,2,12,4,2,13,8,winnipeg sea bears,Saskatoon Mamba,2026-05-17T00:00:00Z,2
2798727,2798727,2026,Winnipeg Sea Bears,WPG,10,T. Mcgowens,Trey,Mcgowens,9,G,1,21:08,1,5,20,1,4,25,0,1,0,7,8,87,2,1,3,4,0,2,0,1,5,9,0,3,3,2,winnipeg sea bears,Saskatoon Mamba,2026-05-17T00:00:00Z,2
2798727,2798727,2026,Winnipeg Sea Bears,WPG,9,D. Warren,Davion,Warren,3,G,0,20:10,9,14,64,8,11,72,1,3,33,1,2,50,1,3,4,2,0,1,0,3,2,20,2,0,8,16,winnipeg sea bears,Saskatoon Mamba,2026-05-17T00:00:00Z,2
2798727,2798727,2026,Winnipeg Sea Bears,WPG,14,A. Chaney,Armani,Chaney,11,G,0,14:45,3,5,60,1,1,100,2,4,50,0,0,0,0,2,2,2,2,1,0,3,0,8,0,0,9,2,winnipeg sea bears,Saskatoon Mamba,2026-05-17T00:00:00Z,2
2798727,2798727,2026,Winnipeg Sea Bears,WPG,4,S. Hildebrandt,Simon,Hildebrandt,15,F,1,13:33,2,4,50,2,2,100,0,2,0,0,0,0,1,1,2,1,1,0,0,1,0,4,2,0,1,2,winnipeg sea bears,Saskatoon Mamba,2026-05-17T00:00:00Z,2
2798727,2798727,2026,Winnipeg Sea Bears,WPG,8,F. Owei,Fareed,Owei,2,F,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,winnipeg sea bears,Saskatoon Mamba,2026-05-17T00:00:00Z,2
2798727,2798727,2026,Winnipeg Sea Bears,WPG,16,R. Nyagudi,Ramogi,Nyagudi,4,F,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,winnipeg sea bears,Saskatoon Mamba,2026-05-17T00:00:00Z,2
2798734,2798734,2026,Winnipeg Sea Bears,WPG,4,S. Hildebrandt,Simon,Hildebrandt,15,F,0,9:50,3,5,60,1,2,50,2,3,66,0,0,0,0,0,0,0,0,1,0,1,1,8,0,2,9,2,winnipeg sea bears,Scarborough Shooting Stars,2026-05-19T15:00:00Z,3
2798734,2798734,2026,Winnipeg Sea Bears,WPG,13,N. Bilamu,Nathan,Bilamu,13,F,0,7:04,0,1,0,0,0,0,0,1,0,2,2,100,1,1,2,1,0,0,0,1,1,2,0,0,0,0,winnipeg sea bears,Scarborough Shooting Stars,2026-05-19T15:00:00Z,3
2798734,2798734,2026,Winnipeg Sea Bears,WPG,12,M. Kraus,Mason,Kraus,5,G,0,6:28,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,winnipeg sea bears,Scarborough Shooting Stars,2026-05-19T15:00:00Z,3
2798734,2798734,2026,Winnipeg Sea Bears,WPG,2,J. Tilmon Jr.,Jeremiah,Tilmon Jr.,35,F,0,6:00,1,1,100,1,1,100,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,2,0,2,4,2,winnipeg sea bears,Scarborough Shooting Stars,2026-05-19T15:00:00Z,3
2798734,2798734,2026,Winnipeg Sea Bears,WPG,3,T. Allen,Teddy,Allen,8,G,1,37:46,11,23,47,7,14,50,4,9,44,7,8,87,1,7,8,4,1,3,0,2,5,33,5,9,2,14,winnipeg sea bears,Scarborough Shooting Stars,2026-05-19T15:00:00Z,3
2798734,2798734,2026,Winnipeg Sea Bears,WPG,6,E. Akot,Emmanuel,Akot,7,F,1,32:11,4,11,36,2,4,50,2,7,28,2,4,50,1,4,5,3,1,0,2,2,3,12,2,3,2,4,winnipeg sea bears,Scarborough Shooting Stars,2026-05-19T15:00:00Z,3
2798734,2798734,2026,Winnipeg Sea Bears,WPG,10,T. Mcgowens,Trey,Mcgowens,9,G,1,25:28,3,8,37,3,8,37,0,0,0,6,7,85,0,2,2,6,2,4,0,1,6,12,0,0,-16,6,winnipeg sea bears,Scarborough Shooting Stars,2026-05-19T15:00:00Z,3
2798734,2798734,2026,Winnipeg Sea Bears,WPG,9,D. Warren,Davion,Warren,3,G,1,24:25,4,7,57,4,5,80,0,2,0,2,2,100,0,3,3,1,1,2,1,4,3,10,2,6,-8,8,winnipeg sea bears,Scarborough Shooting Stars,2026-05-19T15:00:00Z,3
2798734,2798734,2026,Winnipeg Sea Bears,WPG,5,D. Walker,David,Walker,1,G,1,19:26,2,4,50,1,2,50,1,2,50,1,2,50,0,1,1,2,0,2,1,0,1,6,2,0,-12,2,winnipeg sea bears,Scarborough Shooting Stars,2026-05-19T15:00:00Z,3
2798734,2798734,2026,Winnipeg Sea Bears,WPG,14,A. Chaney,Armani,Chaney,11,G,0,19:03,4,7,57,0,2,0,4,5,80,2,2,100,0,2,2,6,1,0,0,4,1,14,3,3,8,0,winnipeg sea bears,Scarborough Shooting Stars,2026-05-19T15:00:00Z,3
2798734,2798734,2026,Winnipeg Sea Bears,WPG,11,K. Filewich,Kyler,Filewich,14,F,0,12:19,1,3,33,1,3,33,0,0,0,0,0,0,3,3,6,0,0,0,0,1,0,2,2,0,-2,2,winnipeg sea bears,Scarborough Shooting Stars,2026-05-19T15:00:00Z,3
2798723,2798723,2026,Winnipeg Sea Bears,WPG,3,T. Allen,Teddy,Allen,8,G,1,32:52,9,16,56,8,10,80,1,6,16,8,9,88,1,5,6,8,6,2,0,4,6,27,3,12,31,14,winnipeg sea bears,Niagara River Lions,2026-05-23T00:00:00Z,4
2798723,2798723,2026,Winnipeg Sea Bears,WPG,7,E. Akot,Emmanuel,Akot,7,F,1,32:43,4,8,50,3,4,75,1,4,25,0,0,0,1,7,8,2,4,2,0,2,1,9,0,3,27,6,winnipeg sea bears,Niagara River Lions,2026-05-23T00:00:00Z,4
2798723,2798723,2026,Winnipeg Sea Bears,WPG,12,K. Filewich,Kyler,Filewich,14,F,0,2:47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,6,0,winnipeg sea bears,Niagara River Lions,2026-05-23T00:00:00Z,4
2798723,2798723,2026,Winnipeg Sea Bears,WPG,4,S. Hildebrandt,Simon,Hildebrandt,15,F,1,23:45,3,9,33,2,4,50,1,5,20,0,0,0,2,4,6,2,0,1,0,2,1,7,0,2,25,4,winnipeg sea bears,Niagara River Lions,2026-05-23T00:00:00Z,4
2798723,2798723,2026,Winnipeg Sea Bears,WPG,11,T. Mcgowens,Trey,Mcgowens,9,G,1,22:22,4,7,57,3,6,50,1,1,100,5,5,100,0,4,4,2,1,1,2,1,3,14,0,2,15,6,winnipeg sea bears,Niagara River Lions,2026-05-23T00:00:00Z,4
2798723,2798723,2026,Winnipeg Sea Bears,WPG,10,D. Warren,Davion,Warren,3,G,0,21:36,4,8,50,2,5,40,2,3,66,2,2,100,0,1,1,1,1,0,1,1,3,12,0,2,-4,4,winnipeg sea bears,Niagara River Lions,2026-05-23T00:00:00Z,4
2798723,2798723,2026,Winnipeg Sea Bears,WPG,2,J. Tilmon Jr.,Jeremiah,Tilmon Jr.,35,F,1,20:46,5,6,83,4,5,80,1,1,100,2,4,50,1,1,2,1,0,1,0,4,2,13,1,0,24,6,winnipeg sea bears,Niagara River Lions,2026-05-23T00:00:00Z,4
2798723,2798723,2026,Winnipeg Sea Bears,WPG,6,D. Walker,David,Walker,1,G,0,1:44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-6,0,winnipeg sea bears,Niagara River Lions,2026-05-23T00:00:00Z,4
2798723,2798723,2026,Winnipeg Sea Bears,WPG,16,A. Chaney,Armani,Chaney,11,G,0,19:24,5,7,71,0,0,0,5,7,71,0,0,0,0,1,1,4,0,1,0,2,0,15,3,3,8,0,winnipeg sea bears,Niagara River Lions,2026-05-23T00:00:00Z,4
2798723,2798723,2026,Winnipeg Sea Bears,WPG,14,N. Bilamu,Nathan,Bilamu,13,F,0,11:20,0,1,0,0,0,0,0,1,0,0,0,0,1,2,3,1,0,2,0,3,1,0,0,0,-3,0,winnipeg sea bears,Niagara River Lions,2026-05-23T00:00:00Z,4
2798723,2798723,2026,Winnipeg Sea Bears,WPG,13,M. Kraus,Mason,Kraus,5,G,0,10:41,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,7,0,winnipeg sea bears,Niagara River Lions,2026-05-23T00:00:00Z,4
2798723,2798723,2026,Winnipeg Sea Bears,WPG,18,R. Nyagudi,Ramogi,Nyagudi,4,F,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,winnipeg sea bears,Niagara River Lions,2026-05-23T00:00:00Z,4
2798733,2798733,2026,Winnipeg Sea Bears,WPG,13,M. Kraus,Mason,Kraus,5,G,0,8:33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,-3,0,winnipeg sea bears,Brampton Honey Badgers,2026-05-25T23:30:00Z,5
2798733,2798733,2026,Winnipeg Sea Bears,WPG,7,E. Akot,Emmanuel,Akot,7,F,1,36:01,7,10,70,4,7,57,3,3,100,0,0,0,0,2,2,3,1,0,2,2,2,17,0,4,-3,6,winnipeg sea bears,Brampton Honey Badgers,2026-05-25T23:30:00Z,5
2798733,2798733,2026,Winnipeg Sea Bears,WPG,2,J. Tilmon Jr.,Jeremiah,Tilmon Jr.,35,F,1,28:36,9,15,60,9,15,60,0,0,0,0,2,0,3,1,4,0,0,1,3,1,2,18,2,2,-8,18,winnipeg sea bears,Brampton Honey Badgers,2026-05-25T23:30:00Z,5
2798733,2798733,2026,Winnipeg Sea Bears,WPG,3,T. Allen,Teddy,Allen,8,G,1,27:17,9,13,69,6,9,66,3,4,75,4,4,100,2,3,5,0,1,5,0,3,3,25,2,6,0,12,winnipeg sea bears,Brampton Honey Badgers,2026-05-25T23:30:00Z,5
2798733,2798733,2026,Winnipeg Sea Bears,WPG,10,D. Warren,Davion,Warren,3,G,0,22:15,5,13,38,5,11,45,0,2,0,1,1,100,1,3,4,3,2,1,0,1,3,11,0,4,4,10,winnipeg sea bears,Brampton Honey Badgers,2026-05-25T23:30:00Z,5
2798733,2798733,2026,Winnipeg Sea Bears,WPG,16,A. Chaney,Armani,Chaney,11,G,0,21:58,2,5,40,0,1,0,2,4,50,0,0,0,0,1,1,4,1,3,0,0,1,6,0,0,3,0,winnipeg sea bears,Brampton Honey Badgers,2026-05-25T23:30:00Z,5
2798733,2798733,2026,Winnipeg Sea Bears,WPG,11,T. Mcgowens,Trey,Mcgowens,9,G,1,19:54,1,4,25,1,3,33,0,1,0,2,2,100,0,3,3,12,3,4,0,3,3,4,0,0,-11,2,winnipeg sea bears,Brampton Honey Badgers,2026-05-25T23:30:00Z,5
2798733,2798733,2026,Winnipeg Sea Bears,WPG,4,S. Hildebrandt,Simon,Hildebrandt,15,F,1,18:19,2,4,50,2,2,100,0,2,0,0,0,0,0,4,4,2,0,1,1,2,0,4,0,0,-2,4,winnipeg sea bears,Brampton Honey Badgers,2026-05-25T23:30:00Z,5
2798733,2798733,2026,Winnipeg Sea Bears,WPG,14,N. Bilamu,Nathan,Bilamu,13,F,0,17:07,2,2,100,1,1,100,1,1,100,2,2,100,0,1,1,0,0,0,0,3,1,7,0,2,0,2,winnipeg sea bears,Brampton Honey Badgers,2026-05-25T23:30:00Z,5
2798733,2798733,2026,Winnipeg Sea Bears,WPG,12,K. Filewich,Kyler,Filewich,14,F,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,winnipeg sea bears,Brampton Honey Badgers,2026-05-25T23:30:00Z,5
2798742,2798742,2026,Winnipeg Sea Bears,WPG,6,D. Walker,David,Walker,1,G,0,9:11,2,4,50,2,3,66,0,1,0,0,0,0,1,2,3,0,0,1,0,2,0,4,0,0,3,4,winnipeg sea bears,Saskatoon Mamba,2026-05-30T01:30:00Z,6
2798742,2798742,2026,Winnipeg Sea Bears,WPG,4,S. Hildebrandt,Simon,Hildebrandt,15,F,1,6:29,1,3,33,0,1,0,1,2,50,0,0,0,1,1,2,0,0,0,0,2,0,3,0,0,-7,0,winnipeg sea bears,Saskatoon Mamba,2026-05-30T01:30:00Z,6
2798742,2798742,2026,Winnipeg Sea Bears,WPG,12,K. Filewich,Kyler,Filewich,14,F,0,5:02,0,2,0,0,2,0,0,0,0,0,0,0,1,2,3,0,0,0,1,1,0,0,0,0,-3,0,winnipeg sea bears,Saskatoon Mamba,2026-05-30T01:30:00Z,6
2798742,2798742,2026,Winnipeg Sea Bears,WPG,3,T. Allen,Teddy,Allen,8,G,1,38:20,9,17,52,5,8,62,4,9,44,6,7,85,2,5,7,4,2,4,2,1,5,28,3,5,-2,10,winnipeg sea bears,Saskatoon Mamba,2026-05-30T01:30:00Z,6
2798742,2798742,2026,Winnipeg Sea Bears,WPG,7,E. Akot,Emmanuel,Akot,7,F,1,31:53,4,8,50,0,3,0,4,5,80,2,4,50,0,3,3,3,0,0,0,1,3,14,6,1,-11,0,winnipeg sea bears,Saskatoon Mamba,2026-05-30T01:30:00Z,6
2798742,2798742,2026,Winnipeg Sea Bears,WPG,2,J. Tilmon Jr.,Jeremiah,Tilmon Jr.,35,F,1,25:03,4,4,100,4,4,100,0,0,0,0,2,0,2,4,6,0,0,2,2,4,1,8,6,0,0,8,winnipeg sea bears,Saskatoon Mamba,2026-05-30T01:30:00Z,6
2798742,2798742,2026,Winnipeg Sea Bears,WPG,11,T. Mcgowens,Trey,Mcgowens,9,G,1,22:34,5,16,31,4,11,36,1,5,20,3,4,75,3,1,4,4,0,1,0,2,4,14,0,0,-1,8,winnipeg sea bears,Saskatoon Mamba,2026-05-30T01:30:00Z,6
2798742,2798742,2026,Winnipeg Sea Bears,WPG,13,M. Kraus,Mason,Kraus,5,G,0,20:01,3,4,75,2,2,100,1,2,50,0,0,0,1,1,2,1,0,0,1,2,0,7,3,4,9,4,winnipeg sea bears,Saskatoon Mamba,2026-05-30T01:30:00Z,6
2798742,2798742,2026,Winnipeg Sea Bears,WPG,16,A. Chaney,Armani,Chaney,11,G,0,18:08,5,10,50,2,4,50,3,6,50,1,2,50,0,2,2,5,2,4,0,3,4,14,2,0,0,4,winnipeg sea bears,Saskatoon Mamba,2026-05-30T01:30:00Z,6
2798742,2798742,2026,Winnipeg Sea Bears,WPG,10,D. Warren,Davion,Warren,3,G,0,11:53,3,9,33,3,7,42,0,2,0,0,0,0,2,0,2,1,1,0,0,1,2,6,2,0,3,6,winnipeg sea bears,Saskatoon Mamba,2026-05-30T01:30:00Z,6
2798742,2798742,2026,Winnipeg Sea Bears,WPG,14,N. Bilamu,Nathan,Bilamu,13,F,0,11:26,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,1,0,3,0,0,0,0,-1,0,winnipeg sea bears,Saskatoon Mamba,2026-05-30T01:30:00Z,6
